Time,Well,RFUs,Well_Type,Energy_Solution,Lysate_Owner,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Mini Growth Time,Midi OD600,Midi Growth Time,Maxi Growth Time,Total Culture Volume ,Harvest OD600,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Thaw time,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Lysate_Inventory_Record,RFUs_Baseline_Subtracted
120,C3,60,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0920553749341008,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
122,C3,64,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0962481240605665,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
124,C3,63,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0952010247616697,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
126,C3,71,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.103557546254432,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
128,C3,62,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0941532003754557,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
130,C3,70,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.102515512717932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
132,C3,67,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0993850749507902,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
134,C3,73,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.105639446859073,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
136,C3,76,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.108756886871294,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
138,C3,70,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.102515512717932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
140,C3,76,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.108756886871294,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
142,C3,73,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.105639446859073,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
144,C3,81,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.113938214621932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
146,C3,75,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.107718461184194,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
148,C3,78,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.11083157705329,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
150,C3,81,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.113938214621932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
152,C3,74,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.106679314630702,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
154,C3,83,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.11600571196847,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
156,C3,80,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.11290338799064,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
158,C3,77,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.109794592043744,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
160,C3,90,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.123219352495945,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
162,C3,70,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.102515512717932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
164,C3,90,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.123219352495945,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
166,C3,90,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.123219352495945,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
168,C3,95,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.128350478130735,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
170,C3,86,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.119101573474313,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
172,C3,101,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.134484276321562,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
174,C3,89,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.122190982005252,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
176,C3,93,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.12630017183358,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
178,C3,106,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.139576199260564,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
180,C3,100,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.133463757977569,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
182,C3,96,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.129374560356163,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
184,C3,101,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.134484276321562,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
186,C3,97,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.130397929101817,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
188,C3,101,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.134484276321562,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
190,C3,104,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.137541562434181,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
192,C3,105,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.138559236004413,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
194,C3,99,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.132442527560776,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
196,C3,109,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.142622830661969,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
198,C3,102,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.1355040829445,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
200,C3,104,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.137541562434181,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
202,C3,112,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.145663081899418,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
204,C3,119,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.15273224305255,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
206,C3,107,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.140592452554378,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
208,C3,112,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.145663081899418,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
210,C3,110,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.143636956179233,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
212,C3,126,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.159766840111907,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
214,C3,124,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.157760475151275,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
216,C3,107,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.140592452554378,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
218,C3,125,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.158764009271194,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
220,C3,118,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.151724481870774,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
222,C3,127,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.160768968025156,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
224,C3,127,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.160768968025156,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
226,C3,125,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.158764009271194,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
228,C3,127,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.160768968025156,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
230,C3,131,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.164770457438401,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
232,C3,133,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.166766993725583,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
234,C3,129,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.162771116476242,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
236,C3,144,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.177697935488252,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
238,C3,133,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.166766993725583,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
240,C3,143,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.176707703525081,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
242,C3,139,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.172739802676766,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
