Time,Well,RFUs,Well_Type,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,Maxi Growth Time,Total Culture Volume ,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Thaw time,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Midi OD600,Mini Growth Time,Midi Growth Time,Harvest OD600,Lysate_Inventory_Record
02:12:03,B2,137,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:14:03,B2,134,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:16:03,B2,144,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:18:03,B2,147,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:20:03,B2,146,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:22:03,B2,153,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:24:03,B2,148,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:26:03,B2,148,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:28:03,B2,156,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:30:03,B2,155,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:32:03,B2,156,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:34:03,B2,167,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:36:03,B2,164,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:38:03,B2,164,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:40:03,B2,178,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:42:03,B2,174,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:44:03,B2,176,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:46:03,B2,172,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:48:03,B2,180,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:50:03,B2,179,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:52:03,B2,178,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:54:03,B2,174,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:56:03,B2,192,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
02:58:03,B2,179,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:00:03,B2,189,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:02:03,B2,184,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:04:03,B2,185,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:06:03,B2,197,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:08:03,B2,191,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:10:03,B2,188,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:12:03,B2,200,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:14:03,B2,206,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:16:03,B2,208,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:18:03,B2,199,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:20:03,B2,208,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:22:03,B2,203,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:24:03,B2,202,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:26:03,B2,209,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:28:03,B2,213,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:30:03,B2,217,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:32:03,B2,204,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:34:03,B2,222,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:36:03,B2,223,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:38:03,B2,219,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:40:03,B2,229,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:42:03,B2,222,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:44:03,B2,223,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:46:03,B2,224,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:48:03,B2,224,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:50:03,B2,230,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:52:03,B2,233,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:54:03,B2,220,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:56:03,B2,232,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
03:58:03,B2,220,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:00:03,B2,231,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:02:03,B2,239,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:04:03,B2,238,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:06:03,B2,234,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:08:03,B2,233,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:10:03,B2,244,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:12:03,B2,245,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:14:03,B2,247,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:16:03,B2,246,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:18:03,B2,240,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:20:03,B2,246,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:22:03,B2,239,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:24:03,B2,238,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
04:26:03,B2,234,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
