Time,Well,RFUs,Well_Type,Lysate_Inventory_Record,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model
268.0,B2,246,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2751045827739902,GFP_uM_Polynomial_Sarah_Oct_22
270.0,B2,254,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28244875442740114,GFP_uM_Polynomial_Sarah_Oct_22
272.0,B2,243,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2723396262263445,GFP_uM_Polynomial_Sarah_Oct_22
274.0,B2,248,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2769445829617663,GFP_uM_Polynomial_Sarah_Oct_22
276.0,B2,252,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28061666597452195,GFP_uM_Polynomial_Sarah_Oct_22
278.0,B2,248,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2769445829617663,GFP_uM_Polynomial_Sarah_Oct_22
280.0,B2,261,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28884035849462786,GFP_uM_Polynomial_Sarah_Oct_22
282.0,B2,253,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28153303932896667,GFP_uM_Polynomial_Sarah_Oct_22
284.0,B2,255,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28336381162156904,GFP_uM_Polynomial_Sarah_Oct_22
286.0,B2,241,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.27049301358024963,GFP_uM_Polynomial_Sarah_Oct_22
288.0,B2,244,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2732619397133489,GFP_uM_Polynomial_Sarah_Oct_22
290.0,B2,255,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28336381162156904,GFP_uM_Polynomial_Sarah_Oct_22
292.0,B2,258,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28610503929591086,GFP_uM_Polynomial_Sarah_Oct_22
294.0,B2,253,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28153303932896667,GFP_uM_Polynomial_Sarah_Oct_22
296.0,B2,262,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28975082020775433,GFP_uM_Polynomial_Sarah_Oct_22
298.0,B2,277,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3033293320431238,GFP_uM_Polynomial_Sarah_Oct_22
300.0,B2,254,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28244875442740114,GFP_uM_Polynomial_Sarah_Oct_22
302.0,B2,268,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.29519984590089127,GFP_uM_Polynomial_Sarah_Oct_22
304.0,B2,256,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2842782112632142,GFP_uM_Polynomial_Sarah_Oct_22
306.0,B2,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
308.0,B2,263,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.290660626830564,GFP_uM_Polynomial_Sarah_Oct_22
310.0,B2,272,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.298819465409311,GFP_uM_Polynomial_Sarah_Oct_22
312.0,B2,258,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28610503929591086,GFP_uM_Polynomial_Sarah_Oct_22
314.0,B2,268,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.29519984590089127,GFP_uM_Polynomial_Sarah_Oct_22
316.0,B2,271,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.29791553877088467,GFP_uM_Polynomial_Sarah_Oct_22
318.0,B2,280,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30602745143953053,GFP_uM_Polynomial_Sarah_Oct_22
320.0,B2,279,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30512872753531634,GFP_uM_Polynomial_Sarah_Oct_22
322.0,B2,280,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30602745143953053,GFP_uM_Polynomial_Sarah_Oct_22
324.0,B2,279,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30512872753531634,GFP_uM_Polynomial_Sarah_Oct_22
326.0,B2,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
328.0,B2,283,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30871973200556924,GFP_uM_Polynomial_Sarah_Oct_22
330.0,B2,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
332.0,B2,282,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3078229533229132,GFP_uM_Polynomial_Sarah_Oct_22
334.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
336.0,B2,299,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32298034241078455,GFP_uM_Polynomial_Sarah_Oct_22
338.0,B2,287,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3123003732166443,GFP_uM_Polynomial_Sarah_Oct_22
340.0,B2,278,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30422935452042865,GFP_uM_Polynomial_Sarah_Oct_22
342.0,B2,289,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3140868146348646,GFP_uM_Polynomial_Sarah_Oct_22
344.0,B2,279,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30512872753531634,GFP_uM_Polynomial_Sarah_Oct_22
346.0,B2,289,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3140868146348646,GFP_uM_Polynomial_Sarah_Oct_22
348.0,B2,287,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3123003732166443,GFP_uM_Polynomial_Sarah_Oct_22
350.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
352.0,B2,280,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30602745143953053,GFP_uM_Polynomial_Sarah_Oct_22
354.0,B2,280,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30602745143953053,GFP_uM_Polynomial_Sarah_Oct_22
356.0,B2,289,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3140868146348646,GFP_uM_Polynomial_Sarah_Oct_22
358.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
360.0,B2,288,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3131939168982445,GFP_uM_Polynomial_Sarah_Oct_22
362.0,B2,293,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3176519531664196,GFP_uM_Polynomial_Sarah_Oct_22
364.0,B2,294,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.31854162645429557,GFP_uM_Polynomial_Sarah_Oct_22
366.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
368.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
370.0,B2,301,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32475133180058063,GFP_uM_Polynomial_Sarah_Oct_22
372.0,B2,278,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30422935452042865,GFP_uM_Polynomial_Sarah_Oct_22
374.0,B2,305,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32828561692638303,GFP_uM_Polynomial_Sarah_Oct_22
376.0,B2,287,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3123003732166443,GFP_uM_Polynomial_Sarah_Oct_22
378.0,B2,299,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32298034241078455,GFP_uM_Polynomial_Sarah_Oct_22
380.0,B2,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
382.0,B2,295,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3194306559076538,GFP_uM_Polynomial_Sarah_Oct_22
384.0,B2,286,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3114061832383204,GFP_uM_Polynomial_Sarah_Oct_22
386.0,B2,301,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32475133180058063,GFP_uM_Polynomial_Sarah_Oct_22
388.0,B2,287,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3123003732166443,GFP_uM_Polynomial_Sarah_Oct_22
390.0,B2,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
392.0,B2,298,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3220938847780598,GFP_uM_Polynomial_Sarah_Oct_22
394.0,B2,300,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32386615796771023,GFP_uM_Polynomial_Sarah_Oct_22
396.0,B2,298,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3220938847780598,GFP_uM_Polynomial_Sarah_Oct_22
398.0,B2,294,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.31854162645429557,GFP_uM_Polynomial_Sarah_Oct_22
400.0,B2,293,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3176519531664196,GFP_uM_Polynomial_Sarah_Oct_22
402.0,B2,303,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3265197557011302,GFP_uM_Polynomial_Sarah_Oct_22
404.0,B2,313,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3353234913534222,GFP_uM_Polynomial_Sarah_Oct_22
406.0,B2,302,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3256358642611394,GFP_uM_Polynomial_Sarah_Oct_22
408.0,B2,296,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3203190418782381,GFP_uM_Polynomial_Sarah_Oct_22
410.0,B2,301,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32475133180058063,GFP_uM_Polynomial_Sarah_Oct_22
412.0,B2,306,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3291675874151324,GFP_uM_Polynomial_Sarah_Oct_22
414.0,B2,303,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3265197557011302,GFP_uM_Polynomial_Sarah_Oct_22
416.0,B2,313,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3353234913534222,GFP_uM_Polynomial_Sarah_Oct_22
418.0,B2,295,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3194306559076538,GFP_uM_Polynomial_Sarah_Oct_22
420.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
422.0,B2,298,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3220938847780598,GFP_uM_Polynomial_Sarah_Oct_22
424.0,B2,307,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3300489182902888,GFP_uM_Polynomial_Sarah_Oct_22
426.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
428.0,B2,308,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33092960990359593,GFP_uM_Polynomial_Sarah_Oct_22
430.0,B2,320,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34144817487375034,GFP_uM_Polynomial_Sarah_Oct_22
432.0,B2,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
434.0,B2,321,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34232058809169513,GFP_uM_Polynomial_Sarah_Oct_22
436.0,B2,297,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32120678471779224,GFP_uM_Polynomial_Sarah_Oct_22
438.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
440.0,B2,322,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3431923669722028,GFP_uM_Polynomial_Sarah_Oct_22
442.0,B2,308,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33092960990359593,GFP_uM_Polynomial_Sarah_Oct_22
444.0,B2,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
446.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
448.0,B2,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
450.0,B2,310,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3326890767516371,GFP_uM_Polynomial_Sarah_Oct_22
452.0,B2,327,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34754175862421316,GFP_uM_Polynomial_Sarah_Oct_22
454.0,B2,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
456.0,B2,310,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3326890767516371,GFP_uM_Polynomial_Sarah_Oct_22
458.0,B2,298,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3220938847780598,GFP_uM_Polynomial_Sarah_Oct_22
460.0,B2,320,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34144817487375034,GFP_uM_Polynomial_Sarah_Oct_22
462.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
464.0,B2,320,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34144817487375034,GFP_uM_Polynomial_Sarah_Oct_22
466.0,B2,320,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34144817487375034,GFP_uM_Polynomial_Sarah_Oct_22
468.0,B2,318,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33970144401857416,GFP_uM_Polynomial_Sarah_Oct_22
470.0,B2,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
472.0,B2,304,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32740300647229686,GFP_uM_Polynomial_Sarah_Oct_22
474.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
476.0,B2,327,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34754175862421316,GFP_uM_Polynomial_Sarah_Oct_22
478.0,B2,313,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3353234913534222,GFP_uM_Polynomial_Sarah_Oct_22
480.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
482.0,B2,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
484.0,B2,324,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34493402312788135,GFP_uM_Polynomial_Sarah_Oct_22
486.0,B2,309,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33180966260679745,GFP_uM_Polynomial_Sarah_Oct_22
488.0,B2,321,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34232058809169513,GFP_uM_Polynomial_Sarah_Oct_22
490.0,B2,324,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34493402312788135,GFP_uM_Polynomial_Sarah_Oct_22
492.0,B2,321,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34232058809169513,GFP_uM_Polynomial_Sarah_Oct_22
494.0,B2,308,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33092960990359593,GFP_uM_Polynomial_Sarah_Oct_22
496.0,B2,322,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3431923669722028,GFP_uM_Polynomial_Sarah_Oct_22
498.0,B2,340,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22
500.0,B2,336,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35533086284488724,GFP_uM_Polynomial_Sarah_Oct_22
502.0,B2,323,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34406351186701695,GFP_uM_Polynomial_Sarah_Oct_22
504.0,B2,324,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34493402312788135,GFP_uM_Polynomial_Sarah_Oct_22
506.0,B2,339,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3579158951526064,GFP_uM_Polynomial_Sarah_Oct_22
508.0,B2,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
510.0,B2,323,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34406351186701695,GFP_uM_Polynomial_Sarah_Oct_22
512.0,B2,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
514.0,B2,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
516.0,B2,311,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33356785268985867,GFP_uM_Polynomial_Sarah_Oct_22
518.0,B2,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
520.0,B2,322,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3431923669722028,GFP_uM_Polynomial_Sarah_Oct_22
522.0,B2,323,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34406351186701695,GFP_uM_Polynomial_Sarah_Oct_22
524.0,B2,329,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34927708723398715,GFP_uM_Polynomial_Sarah_Oct_22
526.0,B2,318,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33970144401857416,GFP_uM_Polynomial_Sarah_Oct_22
528.0,B2,322,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3431923669722028,GFP_uM_Polynomial_Sarah_Oct_22
530.0,B2,327,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34754175862421316,GFP_uM_Polynomial_Sarah_Oct_22
532.0,B2,324,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34493402312788135,GFP_uM_Polynomial_Sarah_Oct_22
534.0,B2,329,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34927708723398715,GFP_uM_Polynomial_Sarah_Oct_22
536.0,B2,308,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33092960990359593,GFP_uM_Polynomial_Sarah_Oct_22
